chrom	start	end	acc	score	strand	FC	feat_chrom	feat_start	feat_end	feat_acc	feat_score	feat_strand	feat_FC	distance
5	4360384	4360386	pCAMTA3-22C-mock_S4_peak_62726	30.0	.	4360385	5	4358990	4360491	AT5G13550	.	-	CDS	0
5	4380160	4380162	pCAMTA2-22C-mock_S1_peak_54968	27.0	.	4380161	5	4379431	4380932	AT5G13600	.	+	CDS	0
5	4382916	4382918	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53757	33.0	.	4382917	5	4382072	4383573	AT5G13610	.	+	CDS	0
5	4392071	4392073	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42110	37.0	.	4392072	5	4391582	4393083	AT5G13630	.	-	CDS	0
5	4415938	4415940	pCAMTA3-22C-mock_S4_peak_62796	26.0	.	4415939	5	4414807	4416308	AT5G13690	.	+	CDS	0
5	4415938	4415940	pCAMTA3-22C-mock_S4_peak_62796	26.0	.	4415939	5	4414971	4416472	AT5G13680	.	-	CDS	0
5	4423177	4423179	pCAMTA2-22C-mock_S1_peak_55011	40.0	.	4423178	5	4422474	4423975	AT5G13700	.	-	CDS	0
5	4426601	4426603	pCAMTA3-22C-mock_S4_peak_62808	27.0	.	4426602	5	4426366	4427867	AT5G13710	.	-	CDS	0
5	4428038	4428040	pCAMTA2-22C-mock_S1_peak_55019	27.5	.	4428039	5	4426959	4428460	AT5G13720	.	+	CDS	0
5	4431315	4431317	pCAMTA2-22C-mock_S1_peak_55024	35.0	.	4431316	5	4430244	4431745	AT5G13730	.	-	CDS	0
5	4437624	4437626	pCAMTA3-22C-mock_S4_peak_62821	29.0	.	4437625	5	4437317	4438818	AT5G13750	.	+	CDS	0
5	4441709	4441711	pCAMTA2-22C-mock_S1_peak_55033	46.0	.	4441710	5	4441101	4442602	AT5G13760	.	+	CDS	0
5	4455650	4455652	pCAMTA3-22C-mock_S4_peak_62850	26.0	.	4455651	5	4454768	4456269	AT5G13810	.	+	CDS	0
5	4456203	4456205	pCAMTA3-22C-mock_S4_peak_62851	30.0	.	4456204	5	4454768	4456269	AT5G13810	.	+	CDS	0
5	4473873	4473875	pCAMTA3-22C-cycloheximide_S6_peak_46263	33.5	.	4473874	5	4473818	4475319	AT5G13860	.	-	CDS	0
5	4480846	4480848	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53873	33.0	.	4480847	5	4480372	4481873	AT5G13890	.	-	CDS	0
5	4481710	4481712	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42195	27.0	.	4481711	5	4480372	4481873	AT5G13890	.	-	CDS	0
5	4481710	4481712	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42195	27.0	.	4481711	5	4481376	4482877	AT5G13900	.	-	CDS	0
5	4482579	4482581	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53875	26.5	.	4482580	5	4481376	4482877	AT5G13900	.	-	CDS	0
5	4495411	4495413	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53889	26.5	.	4495412	5	4495085	4496586	AT5G13940	.	-	CDS	0
5	4501853	4501855	pCAMTA3-22C-mock_S4_peak_62909	27.0	.	4501854	5	4500687	4502188	AT5G13960	.	+	CDS	0
5	4507668	4507670	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42218	40.0	.	4507669	5	4507304	4508805	AT5G13970	.	-	CDS	0
5	4507668	4507670	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42218	40.0	.	4507669	5	4507625	4509126	AT5G13980	.	+	CDS	0
5	4508643	4508645	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53906	40.5	.	4508644	5	4507304	4508805	AT5G13970	.	-	CDS	0
5	4508643	4508645	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53906	40.5	.	4508644	5	4507625	4509126	AT5G13980	.	+	CDS	0
5	4518196	4518198	pCAMTA3-22C-cycloheximide_S6_peak_46302	42.0	.	4518197	5	4517176	4518677	AT5G14000	.	+	CDS	0
5	4522295	4522297	pCAMTA2-22C-mock_S1_peak_55130	27.0	.	4522296	5	4521259	4522760	AT5G14010	.	+	CDS	0
5	4525666	4525668	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42238	27.0	.	4525667	5	4525319	4526820	AT5G14020	.	-	CDS	0
5	4533957	4533959	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42243	25.5	.	4533958	5	4532465	4533966	AT5G14040	.	-	CDS	0
5	4533957	4533959	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42243	25.5	.	4533958	5	4532538	4534039	AT5G14050	.	+	CDS	0
5	4547541	4547543	pCAMTA3-22C-cycloheximide_S6_peak_46331	29.0	.	4547542	5	4546229	4547730	AT5G14090	.	+	CDS	0
5	4552384	4552386	pCAMTA3-22C-cycloheximide_S6_peak_46333	29.5	.	4552385	5	4551132	4552633	AT5G14100	.	-	CDS	0
5	4554746	4554748	pCAMTA3-22C-cycloheximide_S6_peak_46334	35.0	.	4554747	5	4553676	4555177	AT5G14110	.	-	CDS	0
5	4555046	4555048	pCAMTA2-22C-mock_S1_peak_55165	38.5	.	4555047	5	4553676	4555177	AT5G14110	.	-	CDS	0
5	4561771	4561773	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53955	26.0	.	4561772	5	4560538	4562039	AT5G14140	.	+	CDS	0
5	4581081	4581083	pCAMTA3-22C-mock_S4_peak_62995	26.5	.	4581082	5	4580874	4582375	AT5G14210	.	-	CDS	0
5	4586987	4586989	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53973	26.5	.	4586988	5	4586869	4588370	AT5G14220	.	-	CDS	0
5	4598271	4598273	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53984	26.0	.	4598272	5	4596969	4598470	AT5G14250	.	+	CDS	0
5	4598271	4598273	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53984	26.0	.	4598272	5	4597068	4598569	AT5G14240	.	-	CDS	0
5	4600850	4600852	pCAMTA2-22C-mock_S1_peak_55196	29.0	.	4600851	5	4600138	4601639	AT5G14260	.	+	CDS	0
5	4613132	4613134	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42293	25.5	.	4613133	5	4612101	4613602	AT5G14300	.	+	CDS	0
5	4613132	4613134	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42293	25.5	.	4613133	5	4612110	4613611	AT5G14290	.	-	CDS	0
5	4615384	4615386	pCAMTA2-22C-mock_S1_peak_55207	29.0	.	4615385	5	4614591	4616092	AT5G14310	.	+	CDS	0
5	4618509	4618511	pCAMTA3-22C-mock_S4_peak_63040	27.0	.	4618510	5	4618272	4619773	AT5G14320	.	-	CDS	0
5	4621040	4621042	pCAMTA2-22C-mock_S1_peak_55214	26.0	.	4621041	5	4620051	4621552	AT5G14330	.	-	CDS	0
5	4633666	4633668	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54013	36.5	.	4633667	5	4633151	4634652	AT5G14370	.	-	CDS	0
5	4653435	4653437	pCAMTA2-22C-mock_S1_peak_55231	31.0	.	4653436	5	4652091	4653592	AT5G14430	.	+	CDS	0
5	4664261	4664263	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42322	25.5	.	4664262	5	4664157	4665658	AT5G14470	.	-	CDS	0
5	4676045	4676047	pCAMTA3-22C-mock_S4_peak_63091	39.0	.	4676046	5	4675868	4677369	AT5G14500	.	-	CDS	0
5	4679082	4679084	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42335	25.5	.	4679083	5	4678694	4680195	AT5G14510	.	-	CDS	0
5	4687144	4687146	pCAMTA2-22C-mock_S1_peak_55263	31.5	.	4687145	5	4686365	4687866	AT5G14530	.	-	CDS	0
5	4694031	4694033	pCAMTA2-22C-mock_S1_peak_55272	38.0	.	4694032	5	4692963	4694464	AT5G14560	.	+	CDS	0
5	4694031	4694033	pCAMTA2-22C-mock_S1_peak_55272	38.0	.	4694032	5	4693232	4694733	AT5G14550	.	-	CDS	0
5	4696645	4696647	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54063	33.0	.	4696646	5	4696390	4697891	AT5G14570	.	-	CDS	0
5	4703877	4703879	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42353	26.0	.	4703878	5	4702513	4704014	AT5G14580	.	-	CDS	0
5	4710739	4710741	pCAMTA2-22C-mock_S1_peak_55283	35.0	.	4710740	5	4710270	4711771	AT5G14610	.	+	CDS	0
5	4722193	4722195	pCAMTA3-22C-mock_S4_peak_63145	26.0	.	4722194	5	4721272	4722773	AT5G14640	.	-	CDS	0
5	4732815	4732817	pCAMTA2-22C-mock_S1_peak_55302	26.0	.	4732816	5	4732525	4734026	AT5G14680	.	-	CDS	0
5	4743258	4743260	pCAMTA3-22C-cycloheximide_S6_peak_46470	36.0	.	4743259	5	4742827	4744328	AT5G14700	.	-	CDS	0
5	4745854	4745856	pCAMTA2-22C-mock_S1_peak_55310	34.0	.	4745855	5	4745464	4746965	AT5G14710	.	+	CDS	0
5	4746219	4746221	pCAMTA2-22C-mock_S1_peak_55311	34.0	.	4746220	5	4745464	4746965	AT5G14710	.	+	CDS	0
5	4755679	4755681	pCAMTA2-22C-mock_S1_peak_55315	35.0	.	4755680	5	4755281	4756782	AT5G14730	.	+	CDS	0
5	4756316	4756318	pCAMTA2-22C-mock_S1_peak_55316	34.0	.	4756317	5	4755281	4756782	AT5G14730	.	+	CDS	0
5	4768582	4768584	pCAMTA2-22C-mock_S1_peak_55323	38.0	.	4768583	5	4768132	4769633	AT5G14760	.	+	CDS	0
5	4769358	4769360	pCAMTA2-22C-mock_S1_peak_55324	31.0	.	4769359	5	4768132	4769633	AT5G14760	.	+	CDS	0
5	4804700	4804702	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54125	26.0	.	4804701	5	4804477	4805978	AT5G14850	.	-	CDS	0
5	4810829	4810831	pCAMTA2-22C-mock_S1_peak_55354	26.5	.	4810830	5	4810397	4811898	AT5G14870	.	-	CDS	0
5	4817700	4817702	pCAMTA2-22C-mock_S1_peak_55361	31.0	.	4817701	5	4817055	4818556	AT5G14890	.	+	CDS	0
5	4818431	4818433	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54138	28.0	.	4818432	5	4817055	4818556	AT5G14890	.	+	CDS	0
5	4828509	4828511	pCAMTA2-22C-mock_S1_peak_55371	50.0	.	4828510	5	4827753	4829254	AT5G14930	.	+	CDS	0
5	4833942	4833944	pCAMTA2-22C-mock_S1_peak_55378	29.0	.	4833943	5	4833812	4835313	AT5G14940	.	-	CDS	0
5	4841605	4841607	pCAMTA3-22C-mock_S4_peak_63237	26.0	.	4841606	5	4841292	4842793	AT5G14950	.	-	CDS	0
5	4847784	4847786	pCAMTA2-22C-mock_S1_peak_55392	32.5	.	4847785	5	4846367	4847868	AT5G14970	.	+	CDS	0
5	4850424	4850426	pCAMTA3-22C-cycloheximide_S6_peak_46531	27.5	.	4850425	5	4849763	4851264	AT5G14990	.	+	CDS	0
5	4857662	4857664	pCAMTA2-22C-mock_S1_peak_55400	29.0	.	4857663	5	4856240	4857741	AT5G15010	.	+	CDS	0
5	4857662	4857664	pCAMTA2-22C-mock_S1_peak_55400	29.0	.	4857663	5	4856639	4858140	AT5G15008	.	-	CDS	0
5	4865986	4865988	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54183	26.0	.	4865987	5	4865069	4866570	AT5G15020	.	-	CDS	0
5	4866505	4866507	pCAMTA2-22C-mock_S1_peak_55411	35.0	.	4866506	5	4865069	4866570	AT5G15020	.	-	CDS	0
5	4870175	4870177	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42466	27.0	.	4870176	5	4869753	4871254	AT5G15040	.	-	CDS	0
5	4886480	4886482	pCAMTA3-22C-cycloheximide_S6_peak_46554	29.0	.	4886481	5	4885413	4886914	AT5G15080	.	+	CDS	0
5	4891314	4891316	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54200	26.5	.	4891315	5	4890889	4892390	AT5G15090	.	-	CDS	0
5	4933041	4933043	pCAMTA2-22C-mock_S1_peak_55452	31.0	.	4933042	5	4932998	4934499	AT5G15190	.	-	CDS	0
5	4933336	4933338	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42496	28.5	.	4933337	5	4932998	4934499	AT5G15190	.	-	CDS	0
5	4935918	4935920	pCAMTA3-22C-cycloheximide_S6_peak_46581	49.0	.	4935919	5	4935834	4937335	AT5G15200	.	-	CDS	0
5	4954729	4954731	pCAMTA3-22C-cycloheximide_S6_peak_46591	32.0	.	4954730	5	4953850	4955351	AT5G15260	.	-	CDS	0
5	4956173	4956175	pCAMTA2-22C-mock_S1_peak_55474	35.0	.	4956174	5	4955504	4957005	AT5G15265	.	+	CDS	0
5	4962707	4962709	pCAMTA3-22C-mock_S4_peak_63333	32.0	.	4962708	5	4961292	4962793	AT5G15280	.	+	CDS	0
5	4969573	4969575	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42519	36.5	.	4969574	5	4969530	4971031	AT5G15300	.	-	CDS	0
5	4980490	4980492	pCAMTA2-22C-mock_S1_peak_55496	30.5	.	4980491	5	4979594	4981095	AT5G15330	.	+	CDS	0
5	4989110	4989112	pCAMTA2-22C-mock_S1_peak_55505	28.0	.	4989111	5	4988682	4990183	AT5G15360	.	-	CDS	0
5	4995488	4995490	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42536	25.5	.	4995489	5	4994332	4995833	AT5G15390	.	+	CDS	0
5	5002453	5002455	pCAMTA3-22C-mock_S4_peak_63381	34.5	.	5002454	5	5002407	5003908	AT5G15400	.	-	CDS	0
5	5010668	5010670	pCAMTA3-22C-mock_S4_peak_63394	30.0	.	5010669	5	5009179	5010680	AT5G15430	.	+	CDS	0
5	5012887	5012889	pCAMTA2-22C-mock_S1_peak_55530	26.5	.	5012888	5	5012157	5013658	AT5G15440	.	+	CDS	0
5	5017767	5017769	pCAMTA3-22C-mock_S4_peak_63404	26.0	.	5017768	5	5017755	5019256	AT5G15450	.	-	CDS	0
5	5030051	5030053	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54311	25.5	.	5030052	5	5028814	5030315	AT5G15490	.	-	CDS	0
5	5061655	5061657	pCAMTA3-22C-cycloheximide_S6_peak_46672	26.0	.	5061656	5	5061503	5063004	AT5G15550	.	-	CDS	0
5	5062058	5062060	pCAMTA2-22C-mock_S1_peak_55561	30.0	.	5062059	5	5061503	5063004	AT5G15550	.	-	CDS	0
5	5066122	5066124	pCAMTA2-22C-mock_S1_peak_55563	36.5	.	5066123	5	5065850	5067351	AT5G15570	.	+	CDS	0
5	5078026	5078028	pCAMTA3-22C-cycloheximide_S6_peak_46681	36.0	.	5078027	5	5077404	5078905	AT5G15600	.	+	CDS	0
5	5079696	5079698	pCAMTA2-22C-mock_S1_peak_55574	27.0	.	5079697	5	5078578	5080079	AT5G15610	.	+	CDS	0
5	5085317	5085319	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54351	29.0	.	5085318	5	5083841	5085342	AT5G15630	.	+	CDS	0
5	5086767	5086769	pCAMTA3-22C-mock_S4_peak_63467	26.0	.	5086768	5	5086589	5088090	AT5G15640	.	+	CDS	0
5	5092638	5092640	pCAMTA3-22C-cycloheximide_S6_peak_46690	27.5	.	5092639	5	5091202	5092703	AT5G15650	.	+	CDS	0
5	5121566	5121568	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42621	29.0	.	5121567	5	5121109	5122610	AT5G15700	.	-	CDS	0
5	5122373	5122375	pCAMTA2-22C-mock_S1_peak_55599	28.0	.	5122374	5	5121109	5122610	AT5G15700	.	-	CDS	0
5	5122373	5122375	pCAMTA2-22C-mock_S1_peak_55599	28.0	.	5122374	5	5121790	5123291	AT5G15710	.	+	CDS	0
5	5122876	5122878	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42622	51.0	.	5122877	5	5121790	5123291	AT5G15710	.	+	CDS	0
5	5136793	5136795	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54383	30.0	.	5136794	5	5136456	5137957	AT5G15740	.	-	CDS	0
5	5140558	5140560	pCAMTA2-22C-mock_S1_peak_55612	40.0	.	5140559	5	5140448	5141949	AT5G15750	.	+	CDS	0
5	5141738	5141740	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54384	31.5	.	5141739	5	5140448	5141949	AT5G15750	.	+	CDS	0
5	5144825	5144827	pCAMTA3-22C-cycloheximide_S6_peak_46722	31.0	.	5144826	5	5144042	5145543	AT5G15770	.	-	CDS	0
5	5144979	5144981	pCAMTA3-22C-mock_S4_peak_63512	32.0	.	5144980	5	5144042	5145543	AT5G15770	.	-	CDS	0
5	5145423	5145425	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54387	31.0	.	5145424	5	5144042	5145543	AT5G15770	.	-	CDS	0
5	5150252	5150254	pCAMTA2-22C-mock_S1_peak_55620	30.0	.	5150253	5	5148799	5150300	AT5G15790	.	+	CDS	0
5	5162012	5162014	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54397	26.5	.	5162013	5	5160786	5162287	AT5G15820	.	+	CDS	0
5	5168676	5168678	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42647	44.0	.	5168677	5	5167590	5169091	AT5G15830	.	+	CDS	0
5	5177940	5177942	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54407	26.0	.	5177941	5	5176973	5178474	AT5G15850	.	-	CDS	0
5	5177940	5177942	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54407	26.0	.	5177941	5	5177106	5178607	AT5G15853	.	+	CDS	0
5	5184875	5184877	pCAMTA3-22C-cycloheximide_S6_peak_46749	34.0	.	5184876	5	5184378	5185879	AT5G15870	.	-	CDS	0
5	5184875	5184877	pCAMTA3-22C-cycloheximide_S6_peak_46749	34.0	.	5184876	5	5184787	5186288	AT5G15880	.	+	CDS	0
5	5185710	5185712	pCAMTA2-22C-mock_S1_peak_55653	41.0	.	5185711	5	5184378	5185879	AT5G15870	.	-	CDS	0
5	5185710	5185712	pCAMTA2-22C-mock_S1_peak_55653	41.0	.	5185711	5	5184787	5186288	AT5G15880	.	+	CDS	0
5	5189071	5189073	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54420	31.0	.	5189072	5	5188848	5190349	AT5G15890	.	-	CDS	0
5	5191889	5191891	pCAMTA2-22C-mock_S1_peak_55663	30.5	.	5191890	5	5191570	5193071	AT5G15900	.	-	CDS	0
5	5196475	5196477	pCAMTA2-22C-mock_S1_peak_55667	36.0	.	5196476	5	5195209	5196710	AT5G15920	.	+	CDS	0
5	5202970	5202972	pCAMTA3-22C-mock_S4_peak_63573	30.0	.	5202971	5	5201800	5203301	AT5G15940	.	+	CDS	0
5	5211757	5211759	pCAMTA2-22C-mock_S1_peak_55682	36.0	.	5211758	5	5210965	5212466	AT5G15970	.	+	CDS	0
5	5213656	5213658	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42685	27.0	.	5213657	5	5212289	5213790	AT5G15980	.	+	CDS	0
5	5232752	5232754	pCAMTA3-22C-mock_S4_peak_63597	26.0	.	5232753	5	5232386	5233887	AT5G16023	.	-	CDS	0
5	5262456	5262458	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54478	36.0	.	5262457	5	5262168	5263669	AT5G16110	.	-	CDS	0
5	5265474	5265476	pCAMTA2-22C-mock_S1_peak_55725	31.0	.	5265475	5	5264819	5266320	AT5G16120	.	+	CDS	0
5	5268614	5268616	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54480	38.0	.	5268615	5	5267983	5269484	AT5G16130	.	+	CDS	0
5	5272098	5272100	pCAMTA3-22C-mock_S4_peak_63633	29.5	.	5272099	5	5271017	5272518	AT5G16140	.	-	CDS	0
5	5272098	5272100	pCAMTA3-22C-mock_S4_peak_63633	29.5	.	5272099	5	5271903	5273404	AT5G16150	.	+	CDS	0
5	5290243	5290245	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42729	28.0	.	5290244	5	5289650	5291151	AT5G16200	.	-	CDS	0
5	5291114	5291116	pCAMTA2-22C-mock_S1_peak_55752	41.0	.	5291115	5	5289650	5291151	AT5G16200	.	-	CDS	0
5	5297317	5297319	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54507	30.0	.	5297318	5	5297279	5298780	AT5G16210	.	-	CDS	0
5	5297909	5297911	pCAMTA2-22C-mock_S1_peak_55756	30.0	.	5297910	5	5297279	5298780	AT5G16210	.	-	CDS	0
5	5300449	5300451	pCAMTA3-22C-cycloheximide_S6_peak_46826	25.5	.	5300450	5	5300079	5301580	AT5G16220	.	-	CDS	0
5	5310541	5310543	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54515	43.5	.	5310542	5	5310315	5311816	AT5G16250	.	-	CDS	0
5	5310541	5310543	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54515	43.5	.	5310542	5	5310362	5311863	AT5G16260	.	+	CDS	0
5	5316543	5316545	pCAMTA2-22C-mock_S1_peak_55775	25.5	.	5316544	5	5315782	5317283	AT5G16270	.	+	CDS	0
5	5331370	5331372	pCAMTA3-22C-cycloheximide_S6_peak_46848	32.0	.	5331371	5	5330845	5332346	AT5G16280	.	-	CDS	0
5	5332737	5332739	pCAMTA2-22C-mock_S1_peak_55788	27.0	.	5332738	5	5332602	5334103	AT5G16285	.	-	CDS	0
5	5356118	5356120	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42767	33.0	.	5356119	5	5355695	5357196	AT5G16360	.	-	CDS	0
5	5358782	5358784	pCAMTA2-22C-mock_S1_peak_55806	27.5	.	5358783	5	5357981	5359482	AT5G16370	.	-	CDS	0
5	5359145	5359147	pCAMTA2-22C-mock_S1_peak_55807	28.0	.	5359146	5	5357981	5359482	AT5G16370	.	-	CDS	0
5	5362820	5362822	pCAMTA2-22C-mock_S1_peak_55811	34.5	.	5362821	5	5362520	5364021	AT5G16390	.	-	CDS	0
5	5365551	5365553	pCAMTA3-22C-cycloheximide_S6_peak_46869	27.5	.	5365552	5	5364749	5366250	AT5G16400	.	-	CDS	0
5	5366213	5366215	pCAMTA3-22C-cycloheximide_S6_peak_46870	26.0	.	5366214	5	5364749	5366250	AT5G16400	.	-	CDS	0
5	5378289	5378291	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42784	32.0	.	5378290	5	5378033	5379534	AT5G16460	.	-	CDS	0
5	5403439	5403441	pCAMTA2-22C-mock_S1_peak_55846	26.0	.	5403440	5	5402436	5403937	AT5G16540	.	+	CDS	0
5	5410874	5410876	pCAMTA2-22C-mock_S1_peak_55854	35.5	.	5410875	5	5410592	5412093	AT5G16560	.	-	CDS	0
5	5411565	5411567	pCAMTA2-22C-mock_S1_peak_55856	25.5	.	5411566	5	5410592	5412093	AT5G16560	.	-	CDS	0
5	5418960	5418962	pCAMTA2-22C-mock_S1_peak_55857	27.0	.	5418961	5	5417890	5419391	AT5G16567	.	+	CDS	0
5	5455055	5455057	pCAMTA2-22C-mock_S1_peak_55876	36.0	.	5455056	5	5454324	5455825	AT5G16630	.	+	CDS	0
5	5455801	5455803	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54606	26.0	.	5455802	5	5454324	5455825	AT5G16630	.	+	CDS	0
5	5464749	5464751	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54611	37.0	.	5464750	5	5464575	5466076	AT5G16650	.	-	CDS	0
5	5466047	5466049	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42821	30.0	.	5466048	5	5464575	5466076	AT5G16650	.	-	CDS	0
5	5483342	5483344	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42831	31.0	.	5483343	5	5482311	5483812	AT5G16710	.	+	CDS	0
5	5485474	5485476	pCAMTA3-22C-mock_S4_peak_63818	26.0	.	5485475	5	5484352	5485853	AT5G16715	.	+	CDS	0
5	5515467	5515469	pCAMTA2-22C-mock_S1_peak_55925	34.0	.	5515468	5	5514208	5515709	AT5G16770	.	+	CDS	0
5	5522185	5522187	pCAMTA2-22C-mock_S1_peak_55930	33.0	.	5522186	5	5521066	5522567	AT5G16780	.	-	CDS	0
5	5535395	5535397	pCAMTA2-22C-mock_S1_peak_55944	40.0	.	5535396	5	5534652	5536153	AT5G16830	.	-	CDS	0
5	5535395	5535397	pCAMTA2-22C-mock_S1_peak_55944	40.0	.	5535396	5	5535041	5536542	AT5G16840	.	+	CDS	0
5	5548428	5548430	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54677	30.0	.	5548429	5	5548042	5549543	AT5G16870	.	-	CDS	0
5	5567350	5567352	pCAMTA3-22C-mock_S4_peak_63892	30.0	.	5567351	5	5566083	5567584	AT5G16920	.	+	CDS	0
5	5581409	5581411	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42899	28.0	.	5581410	5	5580389	5581890	AT5G16980	.	-	CDS	0
5	5584723	5584725	pCAMTA3-22C-cycloheximide_S6_peak_47014	36.0	.	5584724	5	5583349	5584850	AT5G16990	.	-	CDS	0
5	5604552	5604554	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42912	27.0	.	5604553	5	5604223	5605724	AT5G17030	.	-	CDS	0
5	5640085	5640087	pCAMTA3-22C-cycloheximide_S6_peak_47044	29.0	.	5640086	5	5639092	5640593	AT5G17150	.	-	CDS	0
5	5647634	5647636	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54742	27.5	.	5647635	5	5647202	5648703	AT5G17165	.	-	CDS	0
5	5651633	5651635	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54745	26.0	.	5651634	5	5650435	5651936	AT5G17180	.	+	CDS	0
5	5651633	5651635	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54745	26.0	.	5651634	5	5651309	5652810	AT5G17190	.	+	CDS	0
5	5658442	5658444	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54750	28.0	.	5658443	5	5657527	5659028	AT5G17220	.	+	CDS	0
5	5662563	5662565	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54753	25.5	.	5662564	5	5661587	5663088	AT5G17230	.	-	CDS	0
5	5664222	5664224	pCAMTA3-22C-cycloheximide_S6_peak_47059	33.0	.	5664223	5	5663159	5664660	AT5G17233	.	+	CDS	0
5	5666898	5666900	pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_42936	26.0	.	5666899	5	5665853	5667354	AT5G17240	.	+	CDS	0
5	5673656	5673658	pCAMTA3-22C-mock_S4_peak_63974	29.5	.	5673657	5	5673016	5674517	AT5G17250	.	-	CDS	0
5	5711084	5711086	pCAMTA2-22C-mock_S1_peak_56055	31.0	.	5711085	5	5710140	5711641	AT5G17330	.	+	CDS	0
5	5715990	5715992	pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54780	28.5	.	5715991	5	5715718	5717219	AT5G17340	.	-	CDS	0
5	5719840	5719842	pCAMTA2-22C-mock_S1_peak_56063	35.0	.	5719841	5	5719619	5721120	AT5G17360	.	+	CDS	0
